"Id_Cliente","Vol_Entrega","Latitud","Longitud","Zona"
2054,5,20.467262,-98.194809,6
2055,4,20.556218,-98.134056,3
2056,17,20.4791,-98.2767,1
2057,1,20.5149,-98.1391,3
2058,0,20.512155,-98.240807,4
2059,4,20.5222,-98.1293,1
2059,4,20.5222,-98.1293,5
2060,40,20.5087,-98.1242,3
2061,5,20.546907,-98.141923,3
2062,10,20.51458,-98.174119,2
2063,2,20.45224,-98.27987,1
2064,3,20.4666,-98.2835,1
2065,2,20.4592,-98.1706,6
2066,1,20.437178,-98.154614,6
2067,4,20.462664,-98.259986,1
2068,142,20.455393,-98.279314,1
2069,32,20.4646,-98.2713,1
2070,5,20.444405,-98.270174,1
2071,51,20.454978,-98.27221,1
2072,4,20.54945,-98.171884,5
2073,4,20.5148,-98.1262,3
2074,5,20.4634,-98.266,1
2075,8,20.451856,-98.268691,1
2076,10,20.473055,-98.235882,4
2077,13,20.4765,-98.2798,1
2078,6,20.5218,-98.1356,3
2079,57,20.458027,-98.2768,1
2080,116,20.520921,-98.143466,3
2081,2,20.455762,-98.278998,1
2082,3,20.450163,-98.170991,6
2083,8,20.513,-98.1479,2
2084,5,20.4587,-98.2613,1
2085,1,20.563229,-98.19376,5
2086,3,20.4718,-98.22,4
2087,3,20.439412,-98.158815,6
2088,1,20.5241,-98.1405,3
2089,2,20.466067,-98.249762,1
2090,1,20.463267,-98.269166,1
2091,24,20.50137,-98.179248,2
2092,4,20.562627,-98.119021,3
2093,24,20.497,-98.1987,4
2094,2,20.551857,-98.132927,3
2095,17,20.452377,-98.27744,1
2096,2,20.453499,-98.270585,1
2097,23,20.543916,-98.157781,3
2098,4,20.5168,-98.1559,2
2099,12,20.448987,-98.257161,1
2100,1,20.448719,-98.274922,1
2101,13,20.570162,-98.13466,3
2102,3,20.515249,-98.185295,2
2103,2,20.467709,-98.278675,1
2104,1,20.4706,-98.1772,6
2105,2,20.449744,-98.283433,1
2106,25,20.470526,-98.2578,1
2107,13,20.4993,-98.1651,2
2108,4,20.4924,-98.1854,2
2109,14,20.49685,-98.158267,2
2110,33,20.46386,-98.216989,4
2111,20,20.469408,-98.227741,4
2112,4,20.51757,-98.133161,3
2113,4,20.5116,-98.1551,2
2114,5,20.464432,-98.158547,6
2115,7,20.48611,-98.156149,6
2116,10,20.492967,-98.198354,4
2117,4,20.5331,-98.1363,3
2118,5,20.493439,-98.240296,4
2119,15,20.475463,-98.173864,6
2120,6,20.4806,-98.1726,6
2121,5,20.455017,-98.199117,6
2122,66,20.501758,-98.121098,3
2123,2,20.478942,-98.234292,4
2124,1,20.52107,-98.137407,3
2125,21,20.480218,-98.229824,4
2126,36,20.481092,-98.154916,6
2127,10,20.512607,-98.202429,4
2128,6,20.4876,-98.1802,2
2129,22,20.5282,-98.1455,3
2130,4,20.457652,-98.163682,6
2131,3,20.4627,-98.1538,6
2132,14,20.4797,-98.1693,6
2133,2,20.448442,-98.289488,1
2134,10,20.511014,-98.194619,2
2135,20,20.51927,-98.167256,2
2136,10.5,20.53164,-98.17369,1
2136,10.5,20.53164,-98.17369,5
2137,1,20.5011,-98.1691,2
2138,14,20.483913,-98.169554,6
2139,5,20.513259,-98.131114,3
2140,1,20.473799,-98.184599,6
2141,47,20.5813,-98.1317,3
2142,3,20.4991,-98.1854,2
2143,35.5,20.458517,-98.264959,1
2143,35.5,20.458517,-98.264959,5
2144,0,20.494174,-98.112038,3
2145,34,20.471051,-98.14468,6
2146,15,20.463121,-98.270857,1
2147,1,20.4991,-98.1592,2
2148,37,20.4895,-98.2024,4
2149,2,20.459807,-98.264172,1
2150,1,20.4941,-98.1686,2
2151,2,20.462904,-98.279007,1
2152,2,20.540278,-98.17404,5
2153,3,20.47793,-98.13862,6
2154,145,20.47216,-98.17303,6
2155,4,20.488181,-98.239878,4
2156,2,20.50699,-98.234579,4
2157,7,20.475216,-98.160963,6
2158,11,20.553,-98.1196,3
2159,5,20.484858,-98.181577,6
2160,10,20.4825,-98.1568,6
2161,16,20.503442,-98.119851,3
2162,8,20.478557,-98.200005,4
2163,3,20.444746,-98.16421,6
2164,2,20.468,-98.1467,6
2165,2,20.463678,-98.200931,6
2166,4,20.516697,-98.127416,3
2167,26,20.451149,-98.269047,1
2168,2,20.463026,-98.284349,1
2169,1,20.456898,-98.269155,1
2170,2,20.445118,-98.154007,6
2171,3,20.549327,-98.149442,3
2172,2,20.5716,-98.1186,3
2173,2,20.5367,-98.1473,3
2174,95,20.440474,-98.282559,1
2175,1,20.45946,-98.282852,1
2176,2,20.527863,-98.233871,4
2177,3,20.4997,-98.2018,4
2178,7,20.515757,-98.13949,3
2179,2,20.4748,-98.1745,6
2180,3,20.545843,-98.131018,3
2181,1,20.53328,-98.22897,4
2182,1,20.458043,-98.283344,1
2183,1,20.522222,-98.128405,3
2184,21,20.5453,-98.1354,3
2185,16,20.487966,-98.178689,2
2186,12,20.472477,-98.167306,6
2187,2,20.485826,-98.155618,6
2188,2,20.4874,-98.1692,6
2189,2,20.531727,-98.234529,4
2190,3,20.5129,-98.1287,3
2191,5,20.488584,-98.203832,4
2192,5,20.5103,-98.1935,2
2193,2,20.4947,-98.1643,2
2194,14,20.522195,-98.156282,2
2195,3,20.472,-98.1704,6
2196,13,20.4866,-98.1694,6
2197,0,20.5609,-98.1444,3
2198,7,20.473389,-98.161568,6
2199,2,20.449595,-98.271027,1
2200,3,20.458742,-98.148326,6
2201,8,20.5467,-98.1619,3
2202,1,20.5658,-98.1509,3
2203,1,20.488988,-98.140792,6
2204,1,20.5229,-98.1453,3
2205,6,20.492065,-98.237843,4
2206,1,20.4709,-98.1612,6
2207,17,20.483255,-98.13987,6
2208,1,20.556908,-98.189849,5
2209,21,20.484236,-98.149516,6
2210,2,20.4839,-98.182,6
2211,2,20.492524,-98.203614,4
2212,17,20.5338,-98.181,2
2213,1,20.5561,-98.1441,3
2214,42,20.494136,-98.19087,2
2215,7,20.5059,-98.1328,3
2216,5,20.5035,-98.1804,2
2217,1,20.4575,-98.1511,6
2218,4,20.505744,-98.175639,2
2219,9,20.469878,-98.178592,6
2220,4,20.469666,-98.165521,6
2221,1,20.536701,-98.145398,3
2222,12,20.485435,-98.176085,6
2223,6,20.5537,-98.1453,3
2224,17,20.47,-98.1434,6
2225,5,20.487584,-98.193872,4
2226,4,20.5408,-98.136,3
2227,2,20.548441,-98.138303,3
2228,6,20.435038,-98.15389,6
2229,84.5,20.485982,-98.154899,1
2229,84.5,20.485982,-98.154899,5
2230,3,20.4567,-98.1548,6
2231,19,20.448902,-98.164035,6
2232,2,20.5066,-98.2041,4
2233,1,20.5151,-98.1212,3
2234,13,20.54886,-98.130499,3
2235,19,20.4861,-98.1657,6
2236,1,20.4544,-98.1576,6
2237,2,20.510773,-98.21832,4
2238,10,20.512228,-98.192863,2
2239,3,20.4822,-98.1464,6
2240,9,20.536589,-98.137858,3
2241,2,20.495522,-98.27997,1
2242,4,20.479635,-98.183296,6
2243,6,20.510719,-98.21134,4
2244,1,20.55225,-98.139988,3
2245,2,20.505298,-98.165262,2
2246,11,20.5153,-98.1347,3
2247,16,20.468026,-98.169039,6
2248,7,20.4806,-98.1421,6
2249,6,20.551039,-98.135159,3
2250,9,20.521768,-98.122757,3
2251,4,20.498869,-98.203197,4
2252,14,20.563103,-98.175939,5
2253,6,20.5065,-98.14,2
2254,11,20.4788,-98.2237,4
2255,2,20.463,-98.1825,6
2256,3,20.4619,-98.1724,6
2257,2,20.533414,-98.247932,4
2258,3,20.5021,-98.2071,4
2259,24,20.4779,-98.2179,4
2260,0,20.5414,-98.1562,3
2261,1,20.4728,-98.1581,6
2262,1,20.5149,-98.137703,3
2263,6,20.494377,-98.218111,4
2264,21,20.530205,-98.154681,3
2265,8,20.44062,-98.155879,6
2266,3,20.5475,-98.1237,3
2267,6,20.519725,-98.162127,2
2268,3,20.520213,-98.210967,4
2269,37,20.5427,-98.1296,3
2270,4,20.4844,-98.2246,4
2271,2,20.4733,-98.2117,4
2272,9,20.516944,-98.146825,2
2273,4,20.544,-98.1458,3
2274,4,20.486345,-98.184148,2
2275,2,20.5732,-98.1266,3
2276,12,20.473981,-98.134481,6
2277,8,20.4547,-98.1602,6
2278,4,20.4982,-98.1878,2
2279,13,20.4955,-98.1262,6
2280,12,20.497625,-98.20548,4
2281,32,20.5079,-98.1328,3
2282,4,20.54641,-98.135949,3
2283,1,20.480601,-98.18448,6
2284,7,20.5066,-98.1918,2
2285,6,20.501735,-98.160629,2
2286,2,20.479505,-98.287734,1
2287,1,20.4773,-98.1514,6
2288,4,20.533371,-98.145582,3
2289,8,20.544573,-98.145079,3
2290,2,20.4704,-98.2164,4
2291,1,20.481071,-98.15334,6
2292,6,20.5182,-98.1328,3
2293,2,20.487817,-98.267433,1
2294,3,20.4853,-98.1472,6
2295,12,20.574825,-98.19382,5
2296,13,20.534325,-98.251656,4
2297,8,20.543094,-98.18998,5
2298,3,20.473532,-98.232527,4
2299,37,20.494575,-98.281095,1
2300,4,20.533195,-98.126676,3
2301,24,20.524455,-98.181242,2
2302,1,20.4992,-98.1502,2
2303,10,20.4772,-98.1596,6
2304,4,20.4714,-98.1485,6
2305,4,20.531788,-98.145069,3
2306,56,20.470497,-98.249063,1
2307,4,20.5246,-98.1334,3
2308,4,20.5708,-98.1359,3
2309,3,20.48795,-98.194344,4
2310,1,20.5612,-98.1363,3
2311,6,20.4635,-98.167,6
2312,1,20.47553,-98.269453,1
2313,21,20.488462,-98.166717,6
2314,0,20.5463,-98.1242,3
2315,2,20.46782,-98.201188,4
2316,3,20.4651,-98.1688,6
2317,11,20.4738,-98.2175,4
2318,8,20.4908,-98.2037,4
2319,1,20.481913,-98.223789,4
2320,3,20.489027,-98.184004,2
2321,11,20.516374,-98.148628,2
2322,1,20.4966,-98.2147,4
2323,1,20.49791,-98.203474,4
2324,7,20.47393,-98.268079,1
2325,13,20.485,-98.152,6
2326,11,20.48162,-98.145986,6
2327,2,20.5134,-98.2181,4
2328,10,20.4767,-98.1753,6
2329,10,20.4644,-98.1549,6
2330,8,20.475878,-98.204392,4
2331,86,20.483534,-98.133223,1
2331,86,20.483534,-98.133223,5
2332,23,20.4882,-98.1961,4
2333,1,20.5078,-98.1759,2
2334,1,20.436639,-98.166585,6
2335,20,20.4807,-98.1532,6
2336,1,20.527277,-98.22142,4
2337,7,20.49516,-98.235875,4
2338,0,20.480134,-98.166434,6
2339,7,20.521212,-98.22777,4
2340,0,20.545005,-98.151628,3
2341,81,20.478556,-98.160802,6
2342,6,20.450101,-98.16181,6
2343,1,20.477,-98.1613,6
2344,18,20.4637,-98.1661,6
2345,14,20.484473,-98.180152,6
2346,2,20.4931,-98.1877,2
2347,20,20.474933,-98.177149,6
2348,3,20.479472,-98.132863,6
2349,2,20.52668,-98.13665,3
2350,2,20.4999,-98.1547,2
2351,2,20.525009,-98.240065,4
2352,27,20.526124,-98.130947,3
2353,12,20.4785,-98.155,6
2354,4,20.546809,-98.128341,3
2355,22,20.527563,-98.130846,3
2356,1,20.532909,-98.251927,4
2357,2,20.5084,-98.1987,2
2358,2,20.466522,-98.259259,1
2359,4,20.489622,-98.207014,4
2360,23,20.4872,-98.1652,6
2361,30,20.470637,-98.135002,6
2362,7,20.493386,-98.167976,2
2363,12,20.497192,-98.189874,2
2364,11,20.4692,-98.2243,4
2365,4,20.53608,-98.13681,3
2366,8,20.571145,-98.137881,3
2367,11,20.4687,-98.173,6
2368,39,20.541506,-98.148701,3
2369,8,20.56,-98.1457,3
2370,10,20.5161,-98.151149,2
2371,16,20.509655,-98.149417,2
2372,10,20.51328,-98.17005,2
2373,2,20.486655,-98.20688,4
2374,26,20.502825,-98.190999,2
2375,4,20.549471,-98.144353,3
2376,8,20.490829,-98.146259,6
2377,123,20.551873,-98.183703,5
2378,2,20.472106,-98.142508,6
2379,2,20.514481,-98.182411,2
2380,1,20.483,-98.163,6
2381,11,20.538985,-98.16412,3
2382,2,20.4647,-98.1534,6
2383,3,20.4529,-98.162,6
2384,13,20.439544,-98.166758,6
2385,7,20.4854,-98.1852,6
2386,2,20.512,-98.1397,3
2387,7,20.530102,-98.265963,1
2388,3,20.543499,-98.160968,3
2389,8,20.45028,-98.156473,6
2390,11,20.471266,-98.14547,6
2391,52,20.5364,-98.1324,3
2392,48,20.444569,-98.152891,6
2393,2,20.523612,-98.187256,2
2394,25,20.479156,-98.205739,4
2395,7,20.4827,-98.1687,6
2396,2,20.474936,-98.18566,6
2397,2,20.556733,-98.138958,3
2398,18,20.521171,-98.19046,2
2399,10,20.480276,-98.203034,4
2400,30,20.481233,-98.139958,1
2400,30,20.481233,-98.139958,5
2401,2,20.46911,-98.150528,6
2402,13,20.495857,-98.290623,1
2403,5,20.539118,-98.235153,4
2404,5,20.5313,-98.1457,3
2405,2,20.528332,-98.254795,4
2406,1,20.5404,-98.1507,3
2407,1,20.5147,-98.2104,4
2408,10,20.527522,-98.251805,4
2409,1,20.455557,-98.154384,1
2409,1,20.455557,-98.154384,5
2410,6,20.527862,-98.140147,3
2411,4,20.4825,-98.1753,6
2412,2,20.4593,-98.1663,6
2413,2,20.514479,-98.264231,1
2414,4,20.482613,-98.17685,6
2415,4,20.491028,-98.139507,6
2416,2,20.465535,-98.274879,1
2417,5,20.4558,-98.1652,6
2418,10,20.5223,-98.1419,3
2419,17,20.461874,-98.155242,6
2420,14,20.503687,-98.17166,2
2421,8,20.4828,-98.1465,6
2422,0,20.502448,-98.20194,4
2423,2,20.4617,-98.1765,6
2424,27,20.530954,-98.249505,4
2425,3,20.5517,-98.1293,3
2426,10,20.485003,-98.182011,6
2427,1,20.520119,-98.230788,4
2428,3,20.542589,-98.175653,5
2429,10,20.493485,-98.19366,2
2430,1,20.477276,-98.151853,6
2431,4,20.454468,-98.256659,1
2432,1,20.4907,-98.1855,2
2433,2,20.539211,-98.139001,3
2434,15,20.5344,-98.1341,3
2435,12,20.4973,-98.1891,2
2436,14,20.470573,-98.275805,1
2436,14,20.470573,-98.275805,5
2437,10,20.4951,-98.1974,1
2437,10,20.4951,-98.1974,5
2438,16,20.5024,-98.2054,4
2439,2,20.5052,-98.1909,2
2440,23,20.48008,-98.259075,1
2441,7,20.526572,-98.165049,2
2442,5,20.4457,-98.1516,6
2443,85.5,20.517225,-98.193821,1
2443,85.5,20.517225,-98.193821,5
2444,11,20.478758,-98.142961,6
2445,1,20.49,-98.1565,6
2446,0,20.486274,-98.274016,1
2447,2,20.5454,-98.138473,3
2448,10,20.553113,-98.152113,3
2449,2,20.4862,-98.2053,4
2450,3,20.538045,-98.236346,4
2451,2,20.48071,-98.269078,1
2452,2,20.520753,-98.26282,1
2453,7,20.519722,-98.205764,4
2454,23,20.473642,-98.15376,6
2455,9.5,20.4699,-98.1918,1
2455,9.5,20.4699,-98.1918,5
2456,2,20.47908,-98.204598,4
2457,5,20.569885,-98.129733,3
2458,1,20.54157,-98.132945,3
2459,1,20.456795,-98.17525,6
2460,6,20.5679,-98.1197,3
2461,2,20.494843,-98.269689,1
2462,2,20.4598,-98.1468,6
2463,3,20.556001,-98.176658,5
2464,22,20.493304,-98.229306,4
2465,7,20.4628,-98.1615,6
2466,45.5,20.57168,-98.14433,1
2466,45.5,20.57168,-98.14433,5
2467,2,20.49908,-98.234434,4
2468,27,20.487714,-98.139294,6
2469,1,20.462449,-98.263912,1
2470,2,20.443669,-98.143163,6
2471,2,20.54678,-98.143088,3
2472,6,20.467548,-98.235849,1
2473,5,20.5499,-98.151764,3
2474,10,20.448694,-98.175443,6
2475,4,20.452,-98.1653,6
2476,4,20.5415,-98.1349,3
2477,1,20.481936,-98.171522,6
2478,6,20.557833,-98.144408,3
2479,11,20.474144,-98.146881,6
2480,32,20.5242,-98.1588,2
2481,2,20.495649,-98.2772,1
2482,0,20.464654,-98.168717,6
2483,10,20.5247,-98.1478,3
2484,2,20.543103,-98.24501,4
2485,1,20.500372,-98.186129,2
2486,26,20.521802,-98.120419,3
2487,16,20.492868,-98.187387,2
2488,6,20.5122,-98.1977,2
2489,10,20.493867,-98.183775,2
2490,5,20.4732,-98.1573,6
2491,22,20.488,-98.1723,6
2492,2,20.534639,-98.270498,1
2493,7,20.4538,-98.1549,6
2494,35,20.486852,-98.20604,4
2495,1,20.499868,-98.281716,1
2496,1,20.5185,-98.179,2
2497,10,20.489312,-98.195377,4
2498,7,20.5022,-98.2054,4
2499,2,20.454429,-98.160235,6
2500,5,20.4619,-98.1486,6
2501,18,20.487194,-98.21675,4
2502,2,20.502956,-98.266393,1
2503,5,20.5,-98.197,2
2504,1,20.528858,-98.238146,4
2505,2,20.5131,-98.13,3
2506,2,20.50028,-98.266442,1
2507,8,20.4754,-98.1426,6
2508,2,20.551767,-98.242211,5
2509,15,20.534173,-98.253627,4
2510,2,20.532203,-98.180993,2
2511,2,20.535977,-98.217293,5
2512,56,20.516068,-98.161252,2
2513,2,20.493858,-98.270725,1
2514,1,20.481001,-98.266164,1
2515,0,20.524545,-98.24515,4
2516,2,20.4577,-98.172,6
2517,10,20.4605,-98.1749,6
2518,5,20.5137,-98.1178,3
2519,35,20.49817,-98.146481,2
2520,2,20.540591,-98.147053,3
2521,21,20.487438,-98.150596,6
2522,2,20.53049,-98.209732,5
2523,3,20.479444,-98.199732,1
2523,3,20.479444,-98.199732,5
2524,6,20.5525,-98.1558,3
2525,2,20.5537,-98.1404,3
2526,19,20.555511,-98.136525,3
2527,2,20.552848,-98.192467,5
2528,3,20.443895,-98.148873,6
2529,3,20.531806,-98.242563,4
2530,2,20.4869,-98.280219,1
2531,12,20.5182,-98.143,3
2532,1,20.528707,-98.238802,4
2533,2,20.485214,-98.157931,6
2534,1,20.483477,-98.19798,4
2535,8,20.464868,-98.178394,6
2536,1,20.50342,-98.27762,1
2537,1,20.4545,-98.1461,6
2538,21,20.451611,-98.248086,1
2539,18,20.462779,-98.173862,6
2540,1,20.538389,-98.241102,4
2541,1,20.47302,-98.146077,6
2542,2,20.514514,-98.134214,3
2543,2,20.5216,-98.1417,3
2544,5,20.529702,-98.164063,2
2545,10,20.5489,-98.16801,3
2546,3,20.513453,-98.152648,2
2547,1,20.4794,-98.1922,6
2548,0,20.535504,-98.252605,4
2549,10,20.478555,-98.162723,6
2550,2,20.516222,-98.226383,4
2551,2,20.453673,-98.270615,1
2552,2,20.5421,-98.1278,3
2553,2,20.498115,-98.28107,1
2554,2,20.489476,-98.269544,1
2555,2,20.545784,-98.258108,1
2556,0,20.519534,-98.27915,1
2557,2,20.533741,-98.140373,3
2558,2,20.4749,-98.1648,6
2559,1,20.483303,-98.217311,4
2560,2,20.5434,-98.1465,3
2561,6,20.514559,-98.257849,1
2562,15,20.546,-98.1391,3
2563,9,20.526112,-98.126308,3
2564,7,20.479238,-98.269432,1
2565,19,20.5344,-98.1868,2
2566,0,20.536741,-98.172121,2
2567,2,20.487624,-98.172797,6
2568,5,20.547568,-98.134531,3
2569,6,20.495324,-98.214803,4
2570,2,20.5584,-98.1294,3
2571,3,20.493486,-98.27948,1
2572,1,20.496227,-98.288602,1
2573,5,20.457275,-98.22743,1
2574,18,20.5362,-98.148,3
2575,42,20.492452,-98.271003,1
2576,26,20.574999,-98.130653,3
2577,11,20.482938,-98.161186,6
2578,15,20.459,-98.1665,6
2579,2,20.488015,-98.284853,1
2580,16,20.508934,-98.203577,4
2581,16,20.5055,-98.2062,4
2582,11,20.4964,-98.2067,4
2583,17,20.480799,-98.172991,6
2584,2,20.454877,-98.149065,6
2585,3,20.545493,-98.158016,3
2586,10,20.5638,-98.126,3
2587,2,20.475146,-98.297758,1
2588,15,20.5291,-98.1695,2
2589,2,20.5231,-98.1495,3
2590,18,20.564657,-98.179911,5
2591,2,20.481683,-98.285304,1
2592,2,20.4734,-98.1705,6
2593,20,20.4759,-98.1936,6
2594,2,20.486222,-98.271753,1
2595,22,20.477347,-98.187368,6
2596,8,20.5657,-98.118,3
2597,2,20.478893,-98.269148,1
2598,3,20.544501,-98.141526,3
2599,9,20.5625,-98.1352,3
2600,2,20.520408,-98.188791,2
2601,1,20.4817,-98.1851,6
2602,32,20.485851,-98.226442,4
2603,5,20.451873,-98.145542,6
2604,16,20.511559,-98.23207,4
2605,1,20.5007,-98.2001,4
2606,1,20.544842,-98.158301,3
2607,7,20.54321,-98.181986,5
2608,2,20.463138,-98.254192,1
2609,19,20.496093,-98.168622,2
2610,6,20.4803,-98.1946,4
2611,2,20.488215,-98.269689,1
2612,2,20.5469,-98.1365,3
2613,1,20.493636,-98.186409,2
2614,7,20.527889,-98.166302,2
2615,2,20.535,-98.1365,3
2616,2,20.474453,-98.257125,1
2617,6,20.5416,-98.169844,5
2618,2,20.481395,-98.141886,6
2619,1,20.486101,-98.197669,4
2620,2,20.544257,-98.246429,4
2621,13,20.485031,-98.279663,1
2622,2,20.511815,-98.191333,2
2623,2,20.547186,-98.230448,5
2624,5,20.490024,-98.204392,4
2625,10,20.532415,-98.252615,4
2626,2,20.5322,-98.1831,2
2627,2,20.53146,-98.246986,4
2628,16,20.5554,-98.1364,3
2629,66.5,20.4953,-98.2052,1
2629,66.5,20.4953,-98.2052,5
2630,9,20.498582,-98.280418,1
2631,1,20.527044,-98.157374,2
2632,33,20.486178,-98.269581,1
2633,11,20.450803,-98.19155,6
2634,1,20.486358,-98.289283,1
2635,8,20.5802,-98.1273,3
2636,2,20.474,-98.1784,6
2637,5,20.557696,-98.174701,5
2638,2,20.537942,-98.233089,4
2639,8,20.5681,-98.1392,3
2640,1,20.4687,-98.1921,6
2641,2,20.506039,-98.193836,2
2642,16,20.5245,-98.1711,2
2643,8,20.502452,-98.197583,2
2644,8,20.522753,-98.17777,2
2645,2,20.479813,-98.284589,1
2646,11,20.523342,-98.238463,4
2647,13,20.482255,-98.260866,1
2648,1,20.511537,-98.129346,3
2649,2,20.538188,-98.241094,4
2650,2,20.562682,-98.129598,1
2650,2,20.562682,-98.129598,5
2651,7,20.494376,-98.21049,4
2652,9,20.4851,-98.219403,4
2653,18,20.514638,-98.201457,2
2654,13,20.57672,-98.185346,5
2655,1,20.575564,-98.179435,5
2656,5,20.45386,-98.27283,1
2657,1,20.5356,-98.1747,2
2658,2,20.5183,-98.133407,3
2659,3,20.5047,-98.1967,2
2660,22,20.555216,-98.189346,5
2661,1,20.4992,-98.1997,4
2662,2,20.534995,-98.202085,5
2663,7,20.5701,-98.1344,3
2664,14,20.5251,-98.1775,2
2665,2,20.534609,-98.152644,3
2666,11,20.4809,-98.2006,4
2667,11,20.5163,-98.2063,4
2668,2,20.545493,-98.247541,4
2669,1,20.482804,-98.292183,1
2670,11,20.5515,-98.1831,5
2671,1,20.508083,-98.224973,4
2672,7,20.4992,-98.1872,2
2673,21,20.4837,-98.2052,4
2674,2,20.493239,-98.190741,2
2675,12,20.512955,-98.210511,4
2676,2,20.4918,-98.2742,1
2677,2,20.4825,-98.1261,6
2678,2,20.583595,-98.189302,5
2679,1,20.479423,-98.141403,6
2680,22,20.565695,-98.190327,5
2681,2,20.540332,-98.253795,4
2682,34,20.49146,-98.226515,4
2683,1,20.542247,-98.180063,5
2684,1,20.545583,-98.186131,5
2685,2,20.483669,-98.274246,1
2686,53,20.531,-98.16653,2
2687,2,20.559834,-98.196388,5
2688,3,20.539665,-98.162187,3
2689,2,20.487332,-98.284916,1
2690,17,20.482396,-98.221248,4
2691,18,20.543545,-98.136759,3
2692,2,20.565705,-98.188809,5
2693,4,20.519402,-98.230741,4
2694,2,20.4784,-98.2138,4
2695,2,20.497328,-98.265616,1
2696,2,20.5489,-98.1476,3
2697,8,20.51651,-98.125081,3
2698,5,20.557601,-98.137971,3
2699,2,20.512653,-98.216383,4
2700,2,20.50202,-98.274713,1
2701,5,20.585784,-98.194453,5
2702,22,20.548199,-98.16467,3
2703,2,20.535679,-98.137008,3
2704,2,20.577,-98.1283,3
2705,9,20.4769,-98.2014,4
2706,9,20.554865,-98.135535,3
2707,2,20.5183,-98.1442,3
2708,2,20.5249,-98.226323,4
2709,0,20.546048,-98.145276,3
2710,1,20.568322,-98.188664,5
2711,2,20.4761,-98.1856,6
2712,0,20.5559,-98.139,3
2713,2,20.534334,-98.213183,5
2714,1,20.578925,-98.196844,5
2715,3,20.517578,-98.234792,4
2716,6,20.5661,-98.1363,3
2717,1,20.56584,-98.194513,5
2718,8,20.530775,-98.146901,3
2719,30,20.519725,-98.219023,4
2720,2,20.5359,-98.1264,3
2721,1,20.486138,-98.280009,1
2722,1,20.564592,-98.176813,5
2723,28,20.55761,-98.175756,5
2724,26,20.55647,-98.149215,3
2725,1,20.516891,-98.142426,3
2726,2,20.55377,-98.181301,5
2727,0,20.493582,-98.277761,1
2728,18,20.4788,-98.1438,6
2729,27,20.566708,-98.136875,1
2729,27,20.566708,-98.136875,5
2730,15,20.556938,-98.153529,3
2731,2,20.5341,-98.1385,3
2732,9,20.496774,-98.207197,4
2733,5,20.4588,-98.1857,6
2734,26,20.49302,-98.22941,4
2735,2,20.568947,-98.188856,5
2736,2,20.547602,-98.153432,3
2737,2,20.487187,-98.265464,1
2738,27,20.484937,-98.143889,6
2739,2,20.488479,-98.273453,1
2740,31,20.497018,-98.119771,3
2741,2,20.567662,-98.188094,5
2742,15,20.51282,-98.221717,4
2743,13,20.554875,-98.137696,3
2744,14,20.509859,-98.218921,4
2745,1,20.497922,-98.269609,1
2746,7,20.4865,-98.1971,4
2747,10,20.4821,-98.2039,4
2748,14,20.567754,-98.180945,5
2749,2,20.528067,-98.220016,4
2750,13,20.480169,-98.200282,4
2751,13,20.502981,-98.222975,4
2752,8,20.548057,-98.183251,5
2753,2,20.518014,-98.26335,1
2754,1,20.5582,-98.1359,3
2755,1,20.510603,-98.29126,1
2756,1,20.49449,-98.27673,1
2757,16,20.533879,-98.257161,1
2758,4,20.483105,-98.14002,6
2759,12,20.53518,-98.145594,3
2760,49,20.5396,-98.1894,5
2761,1,20.559514,-98.19471,5
2762,1,20.511473,-98.229632,4
2763,5,20.455206,-98.147351,6
2764,1,20.497284,-98.266506,1
2765,19,20.539983,-98.167699,2
2766,4,20.531468,-98.17644,2
2767,1,20.490721,-98.226195,4
2768,2,20.52888,-98.180998,2
2769,1,20.5353,-98.1308,3
2770,13,20.501091,-98.271223,1
2771,5,20.549446,-98.178365,5
2772,2,20.4966,-98.1747,2
2773,4,20.569845,-98.168156,3
2774,5,20.494874,-98.265652,1
2775,17,20.468104,-98.154715,6
2776,5,20.5542,-98.1328,3
2777,2,20.53277,-98.136884,3
2778,9,20.5224,-98.1856,2
2779,0,20.560017,-98.195893,5
2780,2,20.547731,-98.140003,3
2781,5,20.561693,-98.167755,3
2782,25,20.48962,-98.250485,1
2783,1,20.48902,-98.182221,2
2784,2,20.5557,-98.1382,3
2785,2,20.506583,-98.266537,1
2786,14,20.515537,-98.227274,4
2787,3,20.547727,-98.178997,5
2788,3,20.545115,-98.165788,3
2789,2,20.528379,-98.151213,3
2790,6,20.560271,-98.172836,5
2791,1,20.553283,-98.178003,5
2792,0,20.5043,-98.2168,4
2793,4,20.51533,-98.163781,2
2794,2,20.488,-98.1857,2
2795,2,20.532782,-98.142275,3
2796,3,20.579001,-98.188617,5
2797,10,20.522695,-98.14838,3
2798,2,20.56866,-98.128324,3
2799,4,20.565311,-98.186771,5
2800,1,20.485173,-98.188473,6
2801,5,20.547721,-98.149491,3
2802,3,20.558814,-98.171332,5
2803,1,20.4937,-98.1848,2
2804,2,20.507791,-98.240602,4
2805,70,20.491161,-98.19803,4
2806,1,20.5541,-98.1418,3
2807,2,20.581168,-98.191058,5
2808,2,20.478652,-98.235752,4
2809,10,20.525025,-98.173765,2
2810,33,20.49498,-98.280472,1
2811,2,20.52705,-98.23412,4
2812,21,20.573654,-98.141737,3
2813,2,20.529824,-98.138935,3
